stop_code,stop_name,route_short_name,route_long_name,route_type,route_color,route_text_color,direction_id,eol_stop_names_all,eol_stop_names_day,eol_stop_names_owl,start_time,end_time,day_headway,owl_headway,day_headway_min,owl_headway_min,mon,tue,wed,thu,fri,sat,sun
15654,Market St & 16th St,KBUS,K INGLESIDE BUS,3,437C93,FFFFFF,0,San Jose Ave & Geneva Ave@@@28,,,05:23:31,06:08:31,,,,,1,1,1,1,1,1,1
15654,Market St & 16th St,LBUS,TARAVAL BUS,3,942D83,FFFFFF,0,Wawona/46th Ave /Sf Zoo@@@10,Wawona/46th Ave /Sf Zoo@@@7,,10:29:17,17:57:17,49.333333333333336,,49.333333333333336,,1,1,1,1,1,0,0
15654,Market St & 16th St,LOWL,OWL TARAVAL,3,666666,FFFFFF,0,Wawona/46th Ave /Sf Zoo@@@69,,Wawona/46th Ave /Sf Zoo@@@36,22:35:31,29:55:31,,20.0,,20.0,1,1,1,1,1,1,1
15655,Market St & 5th  St,6,HAIGHT-PARNASSUS,3,005B95,FFFFFF,0,11th St & Market St@@@9###14th Ave & Quintara St@@@166,14th Ave & Quintara St@@@63,,05:40:19,24:30:19,20.0,,19.95,,1,1,1,1,1,1,1
15655,Market St & 5th  St,7,HAIGHT-NORIEGA,3,005B95,FFFFFF,0,Ortega St & 48th Ave@@@229,Ortega St & 48th Ave@@@105,,05:07:09,22:07:19,12.0,,11.970588235294118,,1,1,1,1,1,1,1
15655,Market St & 5th  St,9,SAN BRUNO,3,005B95,FFFFFF,0,Bayshore Blvd & Visitacion Ave@@@55###Sunnydale Ave / Mclaren School@@@222,Bayshore Blvd & Visitacion Ave@@@35###Sunnydale Ave / Mclaren School@@@84,,05:29:09,24:08:19,11.970588235294118,,10.024390243902438,,1,1,1,1,1,1,1
15655,Market St & 5th  St,9R,SAN BRUNO RAPID,3,BF2B45,FFFFFF,0,Sunnydale Ave / Mclaren School@@@58,Sunnydale Ave / Mclaren School@@@35,,06:08:19,18:09:29,12.0,,12.0,,1,1,1,1,1,0,0
15655,Market St & 5th  St,F,MARKET & WHARVES,0,B49A36,000000,0,17th St & Castro St@@@171###17th St & Noe St@@@42,17th St & Castro St@@@93###17th St & Noe St@@@6,,07:24:39,23:24:19,12.78125,,12.78125,,1,1,1,1,1,1,1
15655,Market St & 5th  St,KBUS,K INGLESIDE BUS,3,437C93,FFFFFF,0,San Jose Ave & Geneva Ave@@@28,,,05:10:01,05:55:01,,,,,1,1,1,1,1,1,1
15655,Market St & 5th  St,LBUS,TARAVAL BUS,3,942D83,FFFFFF,0,Wawona/46th Ave /Sf Zoo@@@10,Wawona/46th Ave /Sf Zoo@@@8,,10:13:17,17:41:17,49.142857142857146,,49.142857142857146,,1,1,1,1,1,0,0
15655,Market St & 5th  St,LOWL,OWL TARAVAL,3,666666,FFFFFF,0,Wawona/46th Ave /Sf Zoo@@@69,,Wawona/46th Ave /Sf Zoo@@@36,22:24:15,29:44:15,,20.0,,20.0,1,1,1,1,1,1,1
15655,Market St & 5th  St,NBUS,JUDAH BUS,3,005B95,FFFFFF,0,Judah/La Playa/Ocean Beach@@@19,,,05:33:50,05:33:50,,,,,1,1,1,1,1,1,1
15655,Market St & 5th  St,NOWL,OWL JUDAH,3,666666,FFFFFF,0,Judah/La Playa/Ocean Beach@@@36,,Judah/La Playa/Ocean Beach@@@24,24:15:15,29:47:15,,30.285714285714285,,30.285714285714285,1,1,1,1,1,1,1
15656,Market St & 7th St,6,HAIGHT-PARNASSUS,3,005B95,FFFFFF,0,11th St & Market St@@@9###14th Ave & Quintara St@@@166,14th Ave & Quintara St@@@63,,05:43:04,24:33:04,20.05,,19.95,,1,1,1,1,1,1,1
15656,Market St & 7th St,7,HAIGHT-NORIEGA,3,005B95,FFFFFF,0,Ortega St & 48th Ave@@@229,Ortega St & 48th Ave@@@105,,05:09:33,22:10:04,12.0,,11.941176470588236,,1,1,1,1,1,1,1
15656,Market St & 7th St,9,SAN BRUNO,3,005B95,FFFFFF,0,Bayshore Blvd & Visitacion Ave@@@55###Sunnydale Ave / Mclaren School@@@222,Bayshore Blvd & Visitacion Ave@@@35###Sunnydale Ave / Mclaren School@@@82,,05:31:33,24:11:04,11.941176470588236,,10.025,,1,1,1,1,1,1,1
15656,Market St & 7th St,9R,SAN BRUNO RAPID,3,BF2B45,FFFFFF,0,Sunnydale Ave / Mclaren School@@@58,Sunnydale Ave / Mclaren School@@@35,,06:11:04,18:12:34,12.0,,12.0,,1,1,1,1,1,0,0
15656,Market St & 7th St,F,MARKET & WHARVES,0,B49A36,000000,0,17th St & Castro St@@@171###17th St & Noe St@@@42,17th St & Castro St@@@93###17th St & Noe St@@@6,,07:28:00,23:27:00,12.75,,12.75,,1,1,1,1,1,1,1
15656,Market St & 7th St,KBUS,K INGLESIDE BUS,3,437C93,FFFFFF,0,San Jose Ave & Geneva Ave@@@28,,,05:13:16,05:58:16,,,,,1,1,1,1,1,1,1
15656,Market St & 7th St,LBUS,TARAVAL BUS,3,942D83,FFFFFF,0,Wawona/46th Ave /Sf Zoo@@@10,Wawona/46th Ave /Sf Zoo@@@7,,10:16:21,17:44:21,49.333333333333336,,49.333333333333336,,1,1,1,1,1,0,0
15656,Market St & 7th St,LOWL,OWL TARAVAL,3,666666,FFFFFF,0,Wawona/46th Ave /Sf Zoo@@@69,,Wawona/46th Ave /Sf Zoo@@@36,22:26:29,29:46:29,,20.0,,20.0,1,1,1,1,1,1,1
15656,Market St & 7th St,NBUS,JUDAH BUS,3,005B95,FFFFFF,0,Judah/La Playa/Ocean Beach@@@19,,,05:35:52,05:35:52,,,,,1,1,1,1,1,1,1
15656,Market St & 7th St,NOWL,OWL JUDAH,3,666666,FFFFFF,0,Judah/La Playa/Ocean Beach@@@36,,Judah/La Playa/Ocean Beach@@@24,24:17:29,29:49:29,,30.285714285714285,,30.285714285714285,1,1,1,1,1,1,1
15657,Market St & Battery St,6,HAIGHT-PARNASSUS,3,005B95,FFFFFF,0,11th St & Market St@@@9###14th Ave & Quintara St@@@166,14th Ave & Quintara St@@@63,,05:34:18,24:24:03,20.0,,20.0,,1,1,1,1,1,1,1
15657,Market St & Battery St,7,HAIGHT-NORIEGA,3,005B95,FFFFFF,0,Ortega St & 48th Ave@@@229,Ortega St & 48th Ave@@@105,,05:01:58,22:01:58,12.0,,11.970588235294118,,1,1,1,1,1,1,1
15657,Market St & Battery St,9,SAN BRUNO,3,005B95,FFFFFF,0,Bayshore Blvd & Visitacion Ave@@@55###Sunnydale Ave / Mclaren School@@@222,Bayshore Blvd & Visitacion Ave@@@35###Sunnydale Ave / Mclaren School@@@84,,05:23:48,24:02:48,12.0,,10.024390243902438,,1,1,1,1,1,1,1
15657,Market St & Battery St,9R,SAN BRUNO RAPID,3,BF2B45,FFFFFF,0,Sunnydale Ave / Mclaren School@@@58,Sunnydale Ave / Mclaren School@@@35,,06:02:43,18:03:06,12.0,,12.0,,1,1,1,1,1,0,0
15657,Market St & Battery St,F,MARKET & WHARVES,0,B49A36,000000,0,17th St & Castro St@@@171###17th St & Noe St@@@42,17th St & Castro St@@@93###17th St & Noe St@@@6,,07:18:00,23:18:00,12.46875,,12.46875,,1,1,1,1,1,1,1
15657,Market St & Battery St,KBUS,K INGLESIDE BUS,3,437C93,FFFFFF,0,San Jose Ave & Geneva Ave@@@28,,,05:03:30,05:48:30,,,,,1,1,1,1,1,1,1
15657,Market St & Battery St,LBUS,TARAVAL BUS,3,942D83,FFFFFF,0,Wawona/46th Ave /Sf Zoo@@@10,Wawona/46th Ave /Sf Zoo@@@8,,10:07:07,17:35:07,49.142857142857146,,49.142857142857146,,1,1,1,1,1,0,0
15657,Market St & Battery St,LOWL,OWL TARAVAL,3,666666,FFFFFF,0,Wawona/46th Ave /Sf Zoo@@@69,,Wawona/46th Ave /Sf Zoo@@@33,22:19:47,29:39:47,,20.0,,20.0,1,1,1,1,1,1,1
15657,Market St & Battery St,NBUS,JUDAH BUS,3,005B95,FFFFFF,0,Judah/La Playa/Ocean Beach@@@19,,,05:29:44,05:29:44,,,,,1,1,1,1,1,1,1
15657,Market St & Battery St,NOWL,OWL JUDAH,3,666666,FFFFFF,0,Judah/La Playa/Ocean Beach@@@36,,Judah/La Playa/Ocean Beach@@@24,24:10:47,29:42:47,,30.285714285714285,,30.285714285714285,1,1,1,1,1,1,1
15658,Market St & Beale St,2,SUTTER,3,005B95,FFFFFF,1,Steuart St & Mission St@@@114,Steuart St & Mission St@@@63,,06:45:02,19:02:23,20.15,,20.0,,1,1,1,1,1,1,1
15658,Market St & Beale St,6,HAIGHT-PARNASSUS,3,005B95,FFFFFF,1,Steuart St & Don Chee Way@@@175,Steuart St & Don Chee Way@@@63,,05:22:24,24:16:43,20.25,,19.75,,1,1,1,1,1,1,1
15658,Market St & Beale St,9,SAN BRUNO,3,005B95,FFFFFF,1,Market St & Steuart St@@@270,Market St & Steuart St@@@117,,05:48:55,24:32:18,11.911764705882353,,10.1,,1,1,1,1,1,1,1
15658,Market St & Beale St,9R,SAN BRUNO RAPID,3,BF2B45,FFFFFF,1,Main St & Mission St@@@56,Main St & Mission St@@@35,,07:57:05,19:00:45,11.852941176470589,,11.852941176470589,,1,1,1,1,1,0,0
15658,Market St & Beale St,KBUS,K INGLESIDE BUS,3,437C93,FFFFFF,1,Steuart St & Mission St@@@28,,,05:47:53,24:47:53,,,,,1,1,1,1,1,1,1
15658,Market St & Beale St,LBUS,TARAVAL BUS,3,942D83,FFFFFF,1,Steuart St & Mission St@@@11,Steuart St & Mission St@@@7,,10:26:42,18:50:42,50.666666666666664,,50.666666666666664,,1,1,1,1,1,0,0
15658,Market St & Beale St,LOWL,OWL TARAVAL,3,666666,FFFFFF,1,Jones St & Beach St@@@72,,Jones St & Beach St@@@39,22:39:26,30:19:26,,20.0,,20.0,1,1,1,1,1,1,1
15658,Market St & Beale St,NBUS,JUDAH BUS,3,005B95,FFFFFF,1,Townsend St & 5th St@@@25,,,05:51:52,24:35:09,,,,,1,1,1,1,1,1,1
15658,Market St & Beale St,NOWL,OWL JUDAH,3,666666,FFFFFF,1,Townsend St & 5th St@@@33,,Townsend St & 5th St@@@24,24:55:59,29:55:59,,30.0,,30.0,1,1,1,1,1,1,1
15659,Market St & Buchanan St,F,MARKET & WHARVES,0,B49A36,000000,0,17th St & Castro St@@@171###17th St & Noe St@@@42,17th St & Castro St@@@90###17th St & Noe St@@@6,,07:36:32,23:35:32,12.806451612903226,,12.806451612903226,,1,1,1,1,1,1,1
15659,Market St & Buchanan St,KBUS,K INGLESIDE BUS,3,437C93,FFFFFF,0,San Jose Ave & Geneva Ave@@@28,,,05:20:38,06:05:38,,,,,1,1,1,1,1,1,1
15659,Market St & Buchanan St,LBUS,TARAVAL BUS,3,942D83,FFFFFF,0,Wawona/46th Ave /Sf Zoo@@@10,Wawona/46th Ave /Sf Zoo@@@7,,10:24:58,17:52:58,49.333333333333336,,49.333333333333336,,1,1,1,1,1,0,0
15659,Market St & Buchanan St,LOWL,OWL TARAVAL,3,666666,FFFFFF,0,Wawona/46th Ave /Sf Zoo@@@69,,Wawona/46th Ave /Sf Zoo@@@36,22:32:38,29:52:38,,20.0,,20.0,1,1,1,1,1,1,1
15659,Market St & Buchanan St,NBUS,JUDAH BUS,3,005B95,FFFFFF,0,Judah/La Playa/Ocean Beach@@@19,,,05:42:31,05:42:31,,,,,1,1,1,1,1,1,1
15659,Market St & Buchanan St,NOWL,OWL JUDAH,3,666666,FFFFFF,0,Judah/La Playa/Ocean Beach@@@36,,Judah/La Playa/Ocean Beach@@@24,24:23:56,29:55:56,,30.285714285714285,,30.285714285714285,1,1,1,1,1,1,1
15661,Market St & Church St,F,MARKET & WHARVES,0,B49A36,000000,0,17th St & Castro St@@@171###17th St & Noe St@@@42,17th St & Castro St@@@93###17th St & Noe St@@@6,,07:38:00,23:37:00,13.0625,,13.0625,,1,1,1,1,1,1,1
15661,Market St & Church St,KBUS,K INGLESIDE BUS,3,437C93,FFFFFF,0,San Jose Ave & Geneva Ave@@@28,,,05:21:39,06:06:39,,,,,1,1,1,1,1,1,1
15661,Market St & Church St,LBUS,TARAVAL BUS,3,942D83,FFFFFF,0,Wawona/46th Ave /Sf Zoo@@@10,Wawona/46th Ave /Sf Zoo@@@7,,10:26:29,17:54:29,49.333333333333336,,49.333333333333336,,1,1,1,1,1,0,0
15661,Market St & Church St,LOWL,OWL TARAVAL,3,666666,FFFFFF,0,Wawona/46th Ave /Sf Zoo@@@69,,Wawona/46th Ave /Sf Zoo@@@36,22:33:39,29:53:39,,20.0,,20.0,1,1,1,1,1,1,1
15662,Market St & Church St,F,MARKET & WHARVES,0,B49A36,000000,1,Jones St & Beach St@@@213,Jones St & Beach St@@@105,,06:04:00,22:04:00,12.088235294117647,,12.088235294117647,,1,1,1,1,1,1,1
15662,Market St & Church St,LBUS,TARAVAL BUS,3,942D83,FFFFFF,1,Steuart St & Mission St@@@11,Steuart St & Mission St@@@8,,10:05:30,18:29:30,50.285714285714285,,50.285714285714285,,1,1,1,1,1,0,0
15663,Market St & Clayton St,33,ASHBURY-18TH ST,3,005B95,FFFFFF,0,25th St & Potrero Ave@@@151,25th St & Potrero Ave@@@65,,05:30:37,22:10:44,20.05,,19.523809523809526,,1,1,1,1,1,1,1
15663,Market St & Clayton St,KBUS,K INGLESIDE BUS,3,437C93,FFFFFF,1,Steuart St & Mission St@@@28,,,05:25:13,24:25:13,,,,,1,1,1,1,1,1,1
15663,Market St & Clayton St,LBUS,TARAVAL BUS,3,942D83,FFFFFF,1,Steuart St & Mission St@@@11,Steuart St & Mission St@@@8,,09:58:45,18:22:45,50.285714285714285,,50.285714285714285,,1,1,1,1,1,0,0
15663,Market St & Clayton St,LOWL,OWL TARAVAL,3,666666,FFFFFF,1,Jones St & Beach St@@@72,,Jones St & Beach St@@@36,22:19:24,29:59:24,,20.0,,20.0,1,1,1,1,1,1,1
15665,Market St & Castro St,37,CORBETT,3,005B95,FFFFFF,1,Masonic Ave & Haight St@@@99,Masonic Ave & Haight St@@@49,,09:01:00,22:00:00,30.0,,20.0,,1,1,1,1,1,1,1
15665,Market St & Castro St,KBUS,K INGLESIDE BUS,3,437C93,FFFFFF,1,Steuart St & Mission St@@@28,,,05:28:00,24:28:00,,,,,1,1,1,1,1,1,1
15665,Market St & Castro St,LBUS,TARAVAL BUS,3,942D83,FFFFFF,1,Steuart St & Mission St@@@11,Steuart St & Mission St@@@8,,10:02:00,18:26:00,50.285714285714285,,50.285714285714285,,1,1,1,1,1,0,0
15665,Market St & Castro St,LOWL,OWL TARAVAL,3,666666,FFFFFF,1,Jones St & Beach St@@@72,,Jones St & Beach St@@@39,22:22:00,30:02:00,,20.0,,20.0,1,1,1,1,1,1,1
15667,Market St & 17th St,37,CORBETT,3,005B95,FFFFFF,0,Parkridge Dr & Burnett Ave@@@98,Parkridge Dr & Burnett Ave@@@50,,09:22:00,22:10:00,30.076923076923077,,19.952380952380953,,1,1,1,1,1,1,1
15667,Market St & 17th St,KBUS,K INGLESIDE BUS,3,437C93,FFFFFF,0,San Jose Ave & Geneva Ave@@@28,,,05:24:00,06:09:00,,,,,1,1,1,1,1,1,1
15667,Market St & 17th St,LBUS,TARAVAL BUS,3,942D83,FFFFFF,0,Wawona/46th Ave /Sf Zoo@@@10,Wawona/46th Ave /Sf Zoo@@@7,,10:30:00,17:58:00,49.333333333333336,,49.333333333333336,,1,1,1,1,1,0,0
15667,Market St & 17th St,LOWL,OWL TARAVAL,3,666666,FFFFFF,0,Wawona/46th Ave /Sf Zoo@@@69,,Wawona/46th Ave /Sf Zoo@@@36,22:36:00,29:56:00,,20.0,,20.0,1,1,1,1,1,1,1
15668,Market St & Dolores St,F,MARKET & WHARVES,0,B49A36,000000,1,Jones St & Beach St@@@213,Jones St & Beach St@@@105,,06:05:12,22:05:12,12.088235294117647,,12.088235294117647,,1,1,1,1,1,1,1
15668,Market St & Dolores St,KBUS,K INGLESIDE BUS,3,437C93,FFFFFF,1,Steuart St & Mission St@@@28,,,05:30:54,24:30:54,,,,,1,1,1,1,1,1,1
15668,Market St & Dolores St,LBUS,TARAVAL BUS,3,942D83,FFFFFF,1,Steuart St & Mission St@@@11,Steuart St & Mission St@@@8,,10:06:50,18:30:50,50.285714285714285,,50.285714285714285,,1,1,1,1,1,0,0
15668,Market St & Dolores St,LOWL,OWL TARAVAL,3,666666,FFFFFF,1,Jones St & Beach St@@@72,,Jones St & Beach St@@@39,22:25:52,30:05:52,,20.0,,20.0,1,1,1,1,1,1,1
15668,Market St & Dolores St,NBUS,JUDAH BUS,3,005B95,FFFFFF,1,Townsend St & 5th St@@@25,,,05:37:45,24:22:45,,,,,1,1,1,1,1,1,1
15668,Market St & Dolores St,NOWL,OWL JUDAH,3,666666,FFFFFF,1,Townsend St & 5th St@@@33,,Townsend St & 5th St@@@24,24:43:25,29:43:25,,30.0,,30.0,1,1,1,1,1,1,1
15669,Market St & Drumm St,2,SUTTER,3,005B95,FFFFFF,0,Presidio Ave & California St@@@114,Presidio Ave & California St@@@63,,07:01:59,19:24:59,20.1,,20.0,,1,1,1,1,1,1,1
15669,Market St & Drumm St,6,HAIGHT-PARNASSUS,3,005B95,FFFFFF,0,11th St & Market St@@@9###14th Ave & Quintara St@@@166,14th Ave & Quintara St@@@63,,05:32:15,24:21:47,20.0,,20.0,,1,1,1,1,1,1,1
15669,Market St & Drumm St,9,SAN BRUNO,3,005B95,FFFFFF,0,Bayshore Blvd & Visitacion Ave@@@55###Sunnydale Ave / Mclaren School@@@222,Bayshore Blvd & Visitacion Ave@@@35###Sunnydale Ave / Mclaren School@@@84,,05:21:49,24:00:49,12.0,,10.0,,1,1,1,1,1,1,1
15669,Market St & Drumm St,F,MARKET & WHARVES,0,B49A36,000000,0,17th St & Castro St@@@171###17th St & Noe St@@@42,17th St & Castro St@@@93###17th St & Noe St@@@6,,07:15:37,23:16:06,12.46875,,12.46875,,1,1,1,1,1,1,1
15669,Market St & Drumm St,KBUS,K INGLESIDE BUS,3,437C93,FFFFFF,0,San Jose Ave & Geneva Ave@@@28,,,05:01:21,05:46:21,,,,,1,1,1,1,1,1,1
15669,Market St & Drumm St,LBUS,TARAVAL BUS,3,942D83,FFFFFF,0,Wawona/46th Ave /Sf Zoo@@@10,Wawona/46th Ave /Sf Zoo@@@8,,10:05:05,17:33:05,49.142857142857146,,49.142857142857146,,1,1,1,1,1,0,0
15669,Market St & Drumm St,LOWL,OWL TARAVAL,3,666666,FFFFFF,0,Wawona/46th Ave /Sf Zoo@@@69,,Wawona/46th Ave /Sf Zoo@@@33,22:18:19,29:38:19,,20.0,,20.0,1,1,1,1,1,1,1
15669,Market St & Drumm St,NBUS,JUDAH BUS,3,005B95,FFFFFF,0,Judah/La Playa/Ocean Beach@@@19,,,05:28:23,05:28:23,,,,,1,1,1,1,1,1,1
15669,Market St & Drumm St,NOWL,OWL JUDAH,3,666666,FFFFFF,0,Judah/La Playa/Ocean Beach@@@36,,Judah/La Playa/Ocean Beach@@@24,24:09:19,29:41:19,,30.285714285714285,,30.285714285714285,1,1,1,1,1,1,1
15671,Market St & Front St,2,SUTTER,3,005B95,FFFFFF,0,Presidio Ave & California St@@@114,Presidio Ave & California St@@@63,,07:03:12,19:26:12,20.1,,20.05,,1,1,1,1,1,1,1
15672,Market St & Gough St,F,MARKET & WHARVES,0,B49A36,000000,0,17th St & Castro St@@@171###17th St & Noe St@@@42,17th St & Castro St@@@90###17th St & Noe St@@@6,,07:33:38,23:32:38,12.806451612903226,,12.806451612903226,,1,1,1,1,1,1,1
15672,Market St & Gough St,KBUS,K INGLESIDE BUS,3,437C93,FFFFFF,0,San Jose Ave & Geneva Ave@@@28,,,05:18:57,06:03:57,,,,,1,1,1,1,1,1,1
15672,Market St & Gough St,LBUS,TARAVAL BUS,3,942D83,FFFFFF,0,Wawona/46th Ave /Sf Zoo@@@10,Wawona/46th Ave /Sf Zoo@@@7,,10:22:26,17:50:26,49.333333333333336,,49.333333333333336,,1,1,1,1,1,0,0
15672,Market St & Gough St,LOWL,OWL TARAVAL,3,666666,FFFFFF,0,Wawona/46th Ave /Sf Zoo@@@69,,Wawona/46th Ave /Sf Zoo@@@36,22:30:57,29:50:57,,20.0,,20.0,1,1,1,1,1,1,1
15672,Market St & Gough St,NBUS,JUDAH BUS,3,005B95,FFFFFF,0,Judah/La Playa/Ocean Beach@@@19,,,05:40:16,05:40:16,,,,,1,1,1,1,1,1,1
15672,Market St & Gough St,NOWL,OWL JUDAH,3,666666,FFFFFF,0,Judah/La Playa/Ocean Beach@@@36,,Judah/La Playa/Ocean Beach@@@24,24:22:03,29:54:03,,30.285714285714285,,30.285714285714285,1,1,1,1,1,1,1
15673,Market St & Gough St,F,MARKET & WHARVES,0,B49A36,000000,1,Jones St & Beach St@@@213,Jones St & Beach St@@@102,,06:08:08,22:08:08,12.090909090909092,,12.090909090909092,,1,1,1,1,1,1,1
15673,Market St & Gough St,KBUS,K INGLESIDE BUS,3,437C93,FFFFFF,1,Steuart St & Mission St@@@28,,,05:32:51,24:32:51,,,,,1,1,1,1,1,1,1
15673,Market St & Gough St,LBUS,TARAVAL BUS,3,942D83,FFFFFF,1,Steuart St & Mission St@@@11,Steuart St & Mission St@@@7,,10:10:06,18:34:06,50.666666666666664,,50.666666666666664,,1,1,1,1,1,0,0
15673,Market St & Gough St,LOWL,OWL TARAVAL,3,666666,FFFFFF,1,Jones St & Beach St@@@72,,Jones St & Beach St@@@39,22:28:29,30:08:29,,20.0,,20.0,1,1,1,1,1,1,1
15673,Market St & Gough St,NBUS,JUDAH BUS,3,005B95,FFFFFF,1,Townsend St & 5th St@@@25,,,05:40:22,24:25:22,,,,,1,1,1,1,1,1,1
15673,Market St & Gough St,NOWL,OWL JUDAH,3,666666,FFFFFF,1,Townsend St & 5th St@@@33,,Townsend St & 5th St@@@24,24:45:36,29:45:36,,30.0,,30.0,1,1,1,1,1,1,1
15674,Market St & Grant Ave,5,FULTON,3,005B95,FFFFFF,0,Cabrillo St & La Playa St@@@258###Fulton St & 8th Ave@@@62,Cabrillo St & La Playa St@@@84###Fulton St & 8th Ave@@@35,Cabrillo St & La Playa St@@@18,05:06:51,28:56:01,12.0,30.0,10.024390243902438,30.0,1,1,1,1,1,1,1
15674,Market St & Grant Ave,5R,FULTON RAPID,3,BF2B45,FFFFFF,0,Cabrillo St & La Playa St@@@61,Cabrillo St & La Playa St@@@35,,07:07:51,19:13:17,11.970588235294118,,11.970588235294118,,1,1,1,1,1,0,0
15675,Market St & Guerrero St,F,MARKET & WHARVES,0,B49A36,000000,1,Jones St & Beach St@@@213,Jones St & Beach St@@@105,,06:06:26,22:06:26,12.088235294117647,,12.088235294117647,,1,1,1,1,1,1,1
15675,Market St & Guerrero St,KBUS,K INGLESIDE BUS,3,437C93,FFFFFF,1,Steuart St & Mission St@@@28,,,05:31:43,24:31:43,,,,,1,1,1,1,1,1,1
15675,Market St & Guerrero St,LBUS,TARAVAL BUS,3,942D83,FFFFFF,1,Steuart St & Mission St@@@11,Steuart St & Mission St@@@7,,10:08:12,18:32:12,50.666666666666664,,50.666666666666664,,1,1,1,1,1,0,0
15675,Market St & Guerrero St,LOWL,OWL TARAVAL,3,666666,FFFFFF,1,Jones St & Beach St@@@72,,Jones St & Beach St@@@39,22:26:58,30:06:58,,20.0,,20.0,1,1,1,1,1,1,1
15675,Market St & Guerrero St,NBUS,JUDAH BUS,3,005B95,FFFFFF,1,Townsend St & 5th St@@@25,,,05:38:51,24:23:51,,,,,1,1,1,1,1,1,1
15675,Market St & Guerrero St,NOWL,OWL JUDAH,3,666666,FFFFFF,1,Townsend St & 5th St@@@33,,Townsend St & 5th St@@@24,24:44:20,29:44:20,,30.0,,30.0,1,1,1,1,1,1,1
15676,Market St & Hyde St,6,HAIGHT-PARNASSUS,3,005B95,FFFFFF,0,11th St & Market St@@@9###14th Ave & Quintara St@@@166,14th Ave & Quintara St@@@63,,05:44:14,24:34:14,20.05,,19.95,,1,1,1,1,1,1,1
15676,Market St & Hyde St,7,HAIGHT-NORIEGA,3,005B95,FFFFFF,0,Ortega St & 48th Ave@@@229,Ortega St & 48th Ave@@@106,,05:10:35,22:11:14,12.0,,11.942857142857143,,1,1,1,1,1,1,1
15676,Market St & Hyde St,9,SAN BRUNO,3,005B95,FFFFFF,0,Bayshore Blvd & Visitacion Ave@@@55###Sunnydale Ave / Mclaren School@@@222,Bayshore Blvd & Visitacion Ave@@@35###Sunnydale Ave / Mclaren School@@@84,,05:32:35,24:12:14,11.941176470588236,,10.073170731707316,,1,1,1,1,1,1,1
15676,Market St & Hyde St,9R,SAN BRUNO RAPID,3,BF2B45,FFFFFF,0,Sunnydale Ave / Mclaren School@@@58,Sunnydale Ave / Mclaren School@@@35,,06:12:14,18:13:53,12.0,,12.0,,1,1,1,1,1,0,0
15676,Market St & Hyde St,F,MARKET & WHARVES,0,B49A36,000000,0,17th St & Castro St@@@171###17th St & Noe St@@@42,17th St & Castro St@@@93###17th St & Noe St@@@6,,07:29:10,23:28:10,12.75,,12.75,,1,1,1,1,1,1,1
15676,Market St & Hyde St,KBUS,K INGLESIDE BUS,3,437C93,FFFFFF,0,San Jose Ave & Geneva Ave@@@28,,,05:14:39,05:59:39,,,,,1,1,1,1,1,1,1
15676,Market St & Hyde St,LBUS,TARAVAL BUS,3,942D83,FFFFFF,0,Wawona/46th Ave /Sf Zoo@@@10,Wawona/46th Ave /Sf Zoo@@@7,,10:17:39,17:45:39,49.333333333333336,,49.333333333333336,,1,1,1,1,1,0,0
15676,Market St & Hyde St,LOWL,OWL TARAVAL,3,666666,FFFFFF,0,Wawona/46th Ave /Sf Zoo@@@69,,Wawona/46th Ave /Sf Zoo@@@36,22:27:26,29:47:26,,20.0,,20.0,1,1,1,1,1,1,1
15676,Market St & Hyde St,NBUS,JUDAH BUS,3,005B95,FFFFFF,0,Judah/La Playa/Ocean Beach@@@19,,,05:36:44,05:36:44,,,,,1,1,1,1,1,1,1
15676,Market St & Hyde St,NOWL,OWL JUDAH,3,666666,FFFFFF,0,Judah/La Playa/Ocean Beach@@@36,,Judah/La Playa/Ocean Beach@@@24,24:18:26,29:50:26,,30.285714285714285,,30.285714285714285,1,1,1,1,1,1,1
15678,Market St & Kearny St,6,HAIGHT-PARNASSUS,3,005B95,FFFFFF,0,11th St & Market St@@@9###14th Ave & Quintara St@@@166,14th Ave & Quintara St@@@63,,05:37:16,24:27:22,20.0,,19.95,,1,1,1,1,1,1,1
15678,Market St & Kearny St,7,HAIGHT-NORIEGA,3,005B95,FFFFFF,0,Ortega St & 48th Ave@@@229,Ortega St & 48th Ave@@@105,,05:04:27,22:04:27,12.0,,11.970588235294118,,1,1,1,1,1,1,1
15678,Market St & Kearny St,9,SAN BRUNO,3,005B95,FFFFFF,0,Bayshore Blvd & Visitacion Ave@@@55###Sunnydale Ave / Mclaren School@@@222,Bayshore Blvd & Visitacion Ave@@@35###Sunnydale Ave / Mclaren School@@@84,,05:26:42,24:05:42,11.970588235294118,,10.024390243902438,,1,1,1,1,1,1,1
15678,Market St & Kearny St,9R,SAN BRUNO RAPID,3,BF2B45,FFFFFF,0,Sunnydale Ave / Mclaren School@@@58,Sunnydale Ave / Mclaren School@@@35,,06:05:36,18:06:24,12.0,,12.0,,1,1,1,1,1,0,0
15678,Market St & Kearny St,F,MARKET & WHARVES,0,B49A36,000000,0,17th St & Castro St@@@171###17th St & Noe St@@@42,17th St & Castro St@@@93###17th St & Noe St@@@6,,07:21:18,23:21:18,12.75,,12.75,,1,1,1,1,1,1,1
15678,Market St & Kearny St,KBUS,K INGLESIDE BUS,3,437C93,FFFFFF,0,San Jose Ave & Geneva Ave@@@28,,,05:06:38,05:51:38,,,,,1,1,1,1,1,1,1
