stop_code,BS_ID,STOP_NAME,STOP_LAT,STOP_LONG,max_ons,log_max_ons
15327,5327,Lincoln Way&Funston Ave SW-NS/BZ,37.76565,-122.47086,25,20..50
15330,5330,Lyell St&Alemany Blvd NW-NS/PS,37.73064,-122.43133,11,10..20
15331,5331,Lyon St&Greenwich St SW-FS/BZ,37.79743,-122.44721,157,100..200
15335,5335,Main St&Mission St N-FS/BZ,37.79199,-122.39503,85,50..100
15336,5336,Main St&Market St NE-MB/BB,37.79253,-122.39567,15,10..20
15337,5337,Mansell St&Brussels St NW-MI/PS,37.7211,-122.40307,4,2..5
15338,5338,Mansell St&Brussels St S-NS/PS,37.72093,-122.40312,1,0..2
15339,5339,Mansell St&Dartmouth St N-NS/PS,37.71958,-122.40889,3,2..5
15340,5340,Mansell St&Dartmouth St S-NS/PS,37.71938,-122.40906,3,2..5
15341,5341,Mansell St&Goettingen St S-NS/PS,37.72068,-122.4041,3,2..5
15342,5342,Mansell St&Goettingen St W-FS/PS,37.72077,-122.40434,3,2..5
15343,5343,Mansell St&Hamilton St N-NS/BZ,37.7201,-122.40692,22,20..50
15344,5344,Mansell St&Hamilton St S-NS/PS,37.71989,-122.40709,11,10..20
15345,5345,Mansell St&John F Shelley Dr NW-FS/PS,37.71812,-122.41446,,
15346,5346,Mansell St&John F Shelley Dr--2  SW-NS/PS,37.71804,-122.41426,0,0..2
15347,5347,Mansell St&John F Shelley Dr NW-FS/SB,37.7189,-122.4188,2,2..5
15348,5348,Mansell St&John Shelley --1 Dr SW-NS/PS,37.71872,-122.41863,0,0..2
15349,5349,Mansell St&San Bruno Ave S-NS/PS,37.72144,-122.40115,4,2..5
15350,5350,Mansell St&San Bruno Ave W-FS/BZ,37.72154,-122.40139,185,100..200
15351,5351,Mansell St&Somerset St S-NS/PS,37.72042,-122.40509,5,5..10
15352,5352,Mansell St&Somerset St W-FS/PS,37.72053,-122.40512,16,10..20
15353,5353,Mansell St&University St W-FS/PS,37.71896,-122.41126,14,10..20
15354,5354,Mansell St&Visitacion Ave E-FS/PS,37.71877,-122.41136,5,5..10
15384,5384,McAllister St&Baker St NE-NS/BZ,37.7774,-122.44166,31,20..50
15385,5385,McAllister St&Baker St SW-NS/BZ,37.77731,-122.44185,125,100..200
15389,5389,McAllister St&Divisadero St NE-NS,37.77783,-122.43829,68,50..100
15390,5390,McAllister St&Divisadero St SW-NS,37.77773,-122.43851,181,100..200
15391,5391,McAllister St&Fillmore St NW-FS/BZ,37.77864,-122.43207,153,100..200
15392,5392,McAllister St&Fillmore St SE-FS/BZ,37.77862,-122.43174,236,200..500
15393,5393,McAllister St&Gough St NW-FS/BZ,37.77971,-122.42388,65,50..100
15394,5394,McAllister St&Gough St SE-FS/BZ,37.77963,-122.42325,85,50..100
15395,5395,McAllister St&Hyde St NW-FS/BZ,37.78073,-122.41569,231,200..500
15396,5396,McAllister St&Hyde St S-MB/PS,37.78061,-122.41587,54,50..100
15397,5397,McAllister St&Larkin St NW-FS/BZ,37.78051,-122.41741,125,100..200
15398,5398,McAllister St&Laguna St NW-FS/BZ,37.7793,-122.42717,50,50..100
15399,5399,McAllister St&Laguna St SE-FS/BZ,37.77919,-122.42678,137,100..200
15400,5400,McAllister St&Pierce St NE-NS/BZ,37.77824,-122.43505,21,20..50
15401,5401,McAllister St&Pierce St SW-NS/BZ,37.77815,-122.43519,35,20..50
15404,5404,McAllister St&Van Ness Ave NW-FS/BZ,37.78009,-122.42071,191,100..200
15405,5405,McAllister St&Van Ness Ave SE-FS/BZ,37.78005,-122.42018,59,50..100
15418,5418,METRO TERMINAL-NS/SI,37.72181,-122.44743,82,50..100
15432,5432,Monterey Blvd&Foerster St NW-FS/BZ,37.73162,-122.44917,23,20..50
15434,5434,Monterey Blvd&Gennessee St SW-NS/BZ,37.73147,-122.45124,30,20..50
15435,5435,Monterey Blvd&Gennessee St NW-FS/BZ,37.73162,-122.45145,8,5..10
15437,5437,Monterey Blvd&Plymouth Ave NE-NS/PS,37.73112,-122.45732,2,2..5
15439,5439,Monterey Blvd&Ridgewood Ave NE-NS,37.73162,-122.45329,3,2..5
15440,5440,Monterey Blvd&Ridgewood Ave SE-FS,37.73147,-122.45308,9,5..10
15444,5444,Monterey Blvd&Valdez Ave NE-NS/SB,37.73145,-122.45565,2,2..5
15445,5445,Monterey Blvd&Valdez Ave SW-NS/SB,37.73127,-122.45583,1,0..2
15446,5446,Mt Vernon Ave&Howth St W-NS,37.71969,-122.45177,1,0..2
15447,5447,Mt Vernon Ave&Louisburg St W-NS,37.71937,-122.45094,0,0..2
15458,5458,North Point St&Hyde St NE-NS/BZ,37.8058,-122.42023,21,20..50
15459,5459,North Point St&Hyde St SW-NS/BZ,37.80563,-122.42047,21,20..50
15460,5460,North Point St&Jones St NW-FS/BZ,37.80617,-122.41741,55,50..100
15461,5461,North Point St&Jones St SW-NS/BZ,37.80605,-122.41718,10,10..20
15462,5462,North Point St&Kearny St NW-FS/BZ,37.80735,-122.4079,16,10..20
15464,5464,North Point St&Larkin St NE-NS/BZ,37.80559,-122.42189,12,10..20
15465,5465,North Point St&Larkin St SW-NS/BZ,37.80541,-122.42211,22,20..50
15466,5466,North Point St&Mason St NW-FS/BZ,37.80656,-122.41424,179,100..200
15467,5467,North Point St&Mason St SE-FS/BZ,37.80652,-122.41346,23,20..50
15468,5468,North Point St&Polk St NW-FS/BZ,37.80531,-122.42399,43,20..50
15469,5469,North Point St&Polk St SE-FS/BZ,37.80524,-122.42349,30,20..50
15470,5470,North Point St&Stockton St NE-NS/BZ,37.80704,-122.41038,79,50..100
15472,5472,North Point St&Van Ness Ave SE-FS ,37.80505,-122.42495,131,100..200
15474,5474,Naples St&Athens St E-FS/PS,37.71246,-122.43735,15,10..20
15475,5475,Naples St&Brunswick St NW-NS/SB,37.7118,-122.43799,1,0..2
15477,5477,Naples St&Curtis St N-NS/SB,37.71108,-122.4385,1,0..2
15480,5480,Naples St&Geneva Ave W-FS/SB,37.71415,-122.4364,6,5..10
15482,5482,Naples St&Rolph St S-NS/PS,37.71346,-122.43663,20,20..50
15483,5483,Naples St&Rolph St W-FS/SB,37.71348,-122.43679,4,2..5
15485,5485,Naples St&Seville St SE-NS/SB,37.71167,-122.4379,5,5..10
15486,5486,Newcomb Ave&Keith St N-NS/SB,37.73315,-122.38598,8,5..10
15487,5487,Newcomb Ave&Keith St S-FS/SB,37.733,-122.38605,3,2..5
15488,5488,Newcomb Ave&La Salle Ave E-FS/PS,37.73304,-122.38486,6,5..10
15489,5489,Newcomb Ave&La Salle Ave N-NS/PS,37.7332,-122.38505,31,20..50
15490,5490,Newcomb Ave&Newhall St E-NS/SB,37.7363,-122.39152,53,50..100
15491,5491,Newhall St&Oakdale Ave N-NS/SB,37.7358,-122.39218,25,20..50
15500,5500,Middle Point Rd&Innes Ave NW-NS/PS,37.73417,-122.37954,4,2..5
15501,5501,Middle Point Rd & Acacia,37.73701,-122.37932,18,10..20
15503,5503,Middle Point Rd&West Point Rd SE-NS,37.73516,-122.37932,17,10..20
15504,5504,Middle Point Rd&West Point Rd SW-FS,37.73502,-122.37947,51,50..100
15505,5505,Mendell St&Cargo Way S-NS/SB,37.7437,-122.38317,0,0..2
15507,5507,Mendell St&Newhall St NE-FS/SB,37.74254,-122.3837,,
15508,5508,Mendell St&Newhall St NW-NS/SB,37.74253,-122.38393,,
15509,5509,US Post Office E-FS/SB,37.74106,-122.38444,2,2..5
15510,5510,US Post Office N-NS/SB,37.74106,-122.38468,1,0..2
15511,5511,Fort Miley Hospital N-NS,37.78183,-122.50411,122,100..200
15513,5513,126 Miraloma Dr SW-FS/SB,37.73774,-122.46146,0,0..2
15514,5514,Miraloma Dr&Bengal Aly SE-NS/SB,37.73787,-122.46131,1,0..2
15515,5515,Miraloma Dr&Juanita Way NW-NS/SB,37.73938,-122.46008,1,0..2
15516,5516,Miraloma Dr&Juanita Way S-NS/SB,37.7392,-122.46003,1,0..2
15517,5517,Miraloma Dr&Marne Ave SW-NS/PS,37.74008,-122.45922,1,0..2
15518,5518,Miraloma Dr&Marne Ave W-FS/SB,37.74021,-122.45927,2,2..5
15519,5519,Miraloma Dr&Yerba Buena Ave NW-NS,37.73551,-122.4608,3,2..5
15528,5528,Mission St&1st St N-NS/BZ,37.78992,-122.39749,233,200..500
15529,5529,Mission St&2nd St W-FS/BZ,37.78775,-122.40024,204,200..500
15530,5530,Mission St&2nd St S-NS/BZ,37.78787,-122.39985,9,5..10
15531,5531,Mission St&3rd St E-FS/BZ,37.78651,-122.40157,67,50..100
15532,5532,Mission St&3rd St W-FS/BZ,37.78597,-122.40249,82,50..100
15533,5533,Mission St&4th St E-FS/BZ,37.78464,-122.40393,111,100..200
15534,5534,Mission St&4th St W-FS/BZ,37.78436,-122.40452,"1,015",1000..
15535,5535,Mission St&5th St S-NS/BZ,37.78272,-122.40653,91,50..100
15536,5536,Mission St&5th St W-FS/BZ,37.78273,-122.40664,496,200..500
15537,5537,Mission St&6th St E-FS/BZ,37.78119,-122.40831,125,100..200
15538,5538,Mission St&6th St W-FS/BZ,37.78075,-122.4091,417,200..500
15539,5539,Mission St&7th St W-FS/BZ,37.77897,-122.41135,377,200..500
15540,5540,Mission St&8th St W-FS/BZ,37.77723,-122.41355,468,200..500
15541,5541,Mission St&8th St E-FS/BZ,37.7777,-122.41273,174,100..200
15542,5542,Mission St&9th St E-FS/BZ,37.77645,-122.41431,152,100..200
15543,5543,Mission St&9th St W-FS/BZ,37.77594,-122.41518,213,200..500
15544,5544,Mission St&11th St S-NS/BZ,37.77432,-122.41712,119,100..200
15545,5545,Mission St&11th St W-FS/BZ,37.77431,-122.41729,248,200..500
15546,5546,Mission St&13th St NE-FS/BZ,37.77047,-122.41978,110,100..200
15547,5547,Mission St&14th St NE-FS/BZ,37.76862,-122.41993,233,200..500
15548,5548,Mission St&14th St SW-FS/BZ,37.7678,-122.42002,220,200..500
15551,5551,Mission St&16th St NE-FS/BZ,37.76513,-122.41967,579,500..1000
15552,5552,Mission St&16th St SW-FS/BB,37.76504,-122.41973,967,500..1000
15553,5553,Mission St&18th St NE-FS/BZ,37.76264,-122.41935,312,200..500
15554,5554,Mission St&18th St SW-FS/BZ,37.76176,-122.41946,361,200..500
15557,5557,Mission St&20th St NE-FS/BZ,37.75911,-122.41902,346,200..500
15558,5558,Mission St&20th St SW-FS/BZ,37.75817,-122.41909,381,200..500
15561,5561,Mission St&22nd St NE-FS/BB,37.75582,-122.41871,289,200..500
15562,5562,Mission St&22nd St SW-FS/BB,37.75517,-122.4188,119,100..200
15565,5565,Mission St&24th St NE-FS/BB,37.75236,-122.4184,729,500..1000
15566,5566,Mission St&24th St SW-FS/BB,37.75196,-122.41853,833,500..1000
15567,5567,Mission St&26th St NE-FS/BZ,37.74951,-122.4181,237,200..500
15568,5568,Mission St&26th St SW-FS/BZ,37.74857,-122.41818,153,100..200
15571,5571,Mission St&30th St NE-FS/BB,37.74241,-122.42195,334,200..500
15572,5572,Mission St&30th St NW-NS/BB,37.74242,-122.42199,313,200..500
15573,5573,4080 Mission St NW-MB/BZ,37.73217,-122.428,6,5..10
15574,5574,Mission St&Acton St E-FS/BZ,37.70881,-122.45258,299,200..500
15575,5575,Mission St&Allison St S-NS/BZ,37.71448,-122.44264,56,50..100
15577,5577,Mission St&Appleton Ave E-FS/BZ,37.73887,-122.42387,13,10..20
15578,5578,Mission St&Appleton Ave N-NS/BZ,37.73899,-122.42404,13,10..20
15579,5579,Mission St&Beale St W-FS/BZ,37.79114,-122.39592,22,20..50
15580,5580,Mission St&Bosworth St SW-FS/BZ,37.73334,-122.42682,27,20..50
15583,5583,Mission St&Cortland Ave E-FS/BZ,37.74105,-122.42276,104,100..200
15584,5584,Mission St&Cortland Ave NW-NS/BB,37.74108,-122.42287,72,50..100
15585,5585,Mission St&Evergreen St E-FS/BB,37.70741,-122.45653,312,200..500
15586,5586,Mission St&Excelsior Ave E-FS/BZ,37.72636,-122.43351,190,100..200
15588,5588,Mission St&Flournoy St N-NS/PS,37.70682,-122.45906,25,20..50
15589,5589,Mission St&Foote Ave N-NS/BZ,37.71285,-122.44462,31,20..50
15590,5590,Mission St&Francis St W-FS/BZ,37.72635,-122.43365,78,50..100
15592,5592,Mission St&Geneva Ave W-FS/BB,37.71646,-122.44115,357,200..500
15593,5593,Mission St&Geneva Ave E-FS/BB,37.71664,-122.44078,835,500..1000
15594,5594,Mission St&Goethe St N-NS/BB,37.70736,-122.45708,50,50..100
15595,5595,Mission St&Guttenberg St NE-FS/BZ,37.71251,-122.44475,75,50..100
15596,5596,Mission St&Highland Ave NE-FS/BZ,37.73745,-122.42396,50,50..100
15597,5597,Mission St&Highland Ave SW-FS/BZ,37.73706,-122.4242,14,10..20
15598,5598,Mission St&Italy Ave W-MB/BZ,37.71915,-122.43909,175,100..200
15599,5599,Mission St&Italy Ave E-FS/BZ,37.71865,-122.43926,71,50..100
15600,5600,Mission St&Lawrence Ave N-NS/BZ,37.7095,-122.45087,13,10..20
15601,5601,Mission St&Lowell St E-FS/BZ,37.71147,-122.44629,308,200..500
15602,5602,Mission St&Lowell St W-FS/BZ,37.71143,-122.44649,318,200..500
15603,5603,Mission St&Main St N-NS,37.79197,-122.39493,301,200..500
15604,5604,Mission St&Mt Vernon Ave N-NS/BZ,37.7147,-122.44265,32,20..50
15605,5605,Mission St&Murray St NE-FS/BZ,37.73404,-122.42592,42,20..50
15608,5608,Mission St&Oliver St E-FS/BZ,37.70962,-122.45006,47,20..50
15609,5609,Mission St&Onondaga Ave N-NS/BZ,37.72128,-122.43748,125,100..200
15610,5610,Mission St&Persia Ave E-FS/BZ,37.72338,-122.43568,689,500..1000
15613,5613,Mission St&Richland Ave SE-NS/BZ,37.73591,-122.42442,140,100..200
15614,5614,Mission St&Richland Ave SW-FS/BZ,37.73562,-122.4247,82,50..100
15615,5615,Mission St&Russia Ave S-NS/BZ,37.72147,-122.43712,181,100..200
15616,5616,Mission St&Ruth St W-FS/BZ,37.72281,-122.43633,423,200..500
15619,5619,Mission St&Sickles Ave W-FS/BZ,37.70866,-122.45332,34,20..50
15620,5620,Mission St&Silver Ave S-NS/BZ,37.72872,-122.43132,344,200..500
15621,5621,Mission St&Silver Ave W-FS/BZ,37.72872,-122.43135,255,200..500
15623,5623,Mission St&Spear St OB W-FS/BZ,37.79239,-122.39435,37,20..50
15624,5624,Mission St&Trumbull St SE-NS/BZ,37.73066,-122.42927,103,100..200
15625,5625,Mission St&Trumbull St W-FS/BZ,37.73045,-122.42971,99,50..100
15626,5626,Mission St&Valencia St W-FS/BB,37.74508,-122.4203,67,50..100
15627,5627,Mission St&Whittier St N-NS/BZ,37.71048,-122.44834,26,20..50
15628,5628,Mission St&Whittier St S-NS/BZ,37.71022,-122.44845,80,50..100
15630,5630,Munich St&Cordova Ave NW-FS/PS,37.71094,-122.43544,6,5..10
15631,5631,Munich St&Geneva Ave W-NS/SB,37.71293,-122.43295,62,50..100
15632,5632,Munich St&Naples St NE-NS/PS,37.71116,-122.43824,10,10..20
15633,5633,Galvez Ave&Robinson Ave S-NS/BZ,37.7288,-122.36703,23,20..50
15638,5638,Market St&1st St S-NS/BZ,37.7909,-122.39914,15,10..20
15639,5639,Market St&2nd St N-NS/SI,37.78935,-122.40131,154,100..200
15640,5640,Market St&3rd St S-NS/SI,37.78753,-122.40352,40,20..50
15641,5641,Market St&3rd St E-FS/BZ,37.78767,-122.40336,25,20..50
15642,5642,Market between 4th & 3rd St SE-MB/BZ,37.7866,-122.40459,31,20..50
15643,5643,Market St&4th St S-NS/SI,37.78571,-122.40585,108,100..200
15644,5644,Market between 5th & 4th St SE-MB/BZ,37.78484,-122.40683,43,20..50
15645,5645,Market St&5th St S-NS/SI,37.78389,-122.40814,109,100..200
15646,5646,Market between 5th & 6th St SE-MB/BZ,37.7834,-122.40866,15,10..20
15647,5647,Market St&6th St S-NS/SI,37.7821,-122.4104,112,100..200
15648,5648,Market between 6th & 7th SE-MB/BZ,37.78129,-122.41133,51,50..100
15649,5649,Market St bet 7th & 8th St SE-MB/BZ,37.77981,-122.41319,17,10..20
15650,5650,Market St&7th St S-NS/SI,37.78036,-122.41261,247,200..500
15651,5651,Market St&8th St S-NS/SI,37.77861,-122.41483,105,100..200
15652,5652,Market St&9th St S-NS/SI,37.77741,-122.41634,122,100..200
15653,5653,Market St&15th St W-FS/BZ,37.76569,-122.4314,,
15654,5654,Market St&16th St W-FS/BZ,37.76391,-122.43366,11,10..20
15655,5655,Market St&5th St North N-NS/SI,37.78408,-122.40799,379,200..500
15656,5656,Market St&7th St North N-NS/SI,37.78057,-122.41244,196,100..200
15657,5657,Market St&Battery St N-NS/SI,37.79111,-122.39907,115,100..200
15658,5658,Market St&Beale St E-FS/BZ,37.79257,-122.39702,33,20..50
15659,5659,Market St&Buchanan St N-NS/SI,37.76979,-122.42615,15,10..20
15661,5661,Market St&Church St N-NS/SI,37.7674,-122.42931,136,100..200
15663,5663,Market St&Clayton St N-FS/BZ,37.75841,-122.44406,10,10..20
15665,5665,Market St&Castro St S-NS/SB,37.76246,-122.43545,164,100..200
15667,5667,Market St&Castro St W-FS/SB,37.76302,-122.43498,62,50..100
15668,5668,Market St&Dolores St S-NS/SI,37.76888,-122.4271,178,100..200
15669,5669,Market St&Drumm St N-NS/BZ,37.79347,-122.39618,253,200..500
15672,5672,Market St&Gough St N-NS/SI,37.77327,-122.42177,37,20..50
15673,5673,Market St&Gough St S-NS/SI,37.77288,-122.42199,87,50..100
15674,5674,Market St&Grant Ave W-FS/BZ,37.78639,-122.40516,194,100..200
15675,5675,Market St&Guerrero St S-NS/SI,37.77057,-122.42497,59,50..100
15676,5676,Market St&Hyde St N-NS/SI,37.77911,-122.41438,290,200..500
15678,5678,Market St&Kearny St N-NS/SI,37.78773,-122.40337,137,100..200
15680,5680,Market St&Larkin St N-NS/SI,37.7776,-122.41624,103,100..200
15681,5681,Market St&Laguna St N-NS/SI,37.77095,-122.42467,22,20..50
15683,5683,Market St&Mason St W-FS/BZ,37.78285,-122.40964,77,50..100
15684,5684,Market St&Montgomery St W-FS/BZ,37.78849,-122.40248,255,200..500
15685,5685,Market St&New Montgomery St NS/SI  ,37.78861,-122.40216,27,20..50
15687,5687,Market St&Noe St S-NS/SI,37.76396,-122.43332,67,50..100
15688,5688,Market St&Powell St N-NS/BZ,37.78447,-122.40754,320,200..500
15689,5689,Market St&Sansome St W-FS/BZ,37.79001,-122.40049,189,100..200
15690,5690,Market St&Sanchez St N-NS/SI,37.76619,-122.43071,14,10..20
15691,5691,Market St&Sanchez St S-NS/PS,37.76569,-122.43114,32,20..50
15692,5692,Market St & South Van Ness Ave S-N/SI ,37.77506,-122.41932,205,200..500
15693,5693,Market St&Steuart St S-NS/SB,37.79426,-122.39491,28,20..50
15694,5694,Market St&Stockton St N-NS/SI,37.78578,-122.40586,359,200..500
15695,5695,Market St&Taylor St N-NS/SI,37.78232,-122.41023,126,100..200
15696,5696,Market St&Van Ness Ave N-NS/SI,37.7752,-122.41925,286,200..500
15698,5698,Moscow St&Brazil Ave N-NS,37.72136,-122.42762,8,5..10
15699,5699,Moscow St&Excelsior Ave N-NS,37.7229,-122.42647,3,2..5
15700,5700,Moscow St&France Ave N-NS,37.71669,-122.43113,6,5..10
15702,5702,Moscow St&Italy Ave N-NS,37.71513,-122.4323,3,2..5
15703,5703,Moscow St&Persia Ave N-NS,37.71982,-122.42876,4,2..5
15705,5705,Masonic Ave&Fulton St SW-FS/SI,37.77558,-122.44655,43,20..50
15706,5706,Masonic Ave&Fulton St SE-NS/RC,37.77571,-122.44636,51,50..100
15709,5709,Masonic Ave&Geary Blvd SE-NS/RC,37.78213,-122.44728,11,10..20
15710,5710,Masonic Ave&Geary Blvd SW-FS/SI,37.78214,-122.44757,200,200..500
15711,5711,Masonic Ave&Haight St SW-FS/BZ,37.77015,-122.44538,,
15712,5712,Masonic Ave&Haight St NW-NS/PS,37.77031,-122.44542,21,20..50
15713,5713,Masonic Ave&Haight St NE-FS/BZ,37.77035,-122.4453,55,50..100
15714,5714,Masonic Ave&Hayes St NE-FS/RC,37.77406,-122.44605,10,10..20
15715,5715,Masonic Ave&Hayes St NW-NS/RC,37.77402,-122.44624,14,10..20
15716,5716,Masonic Ave&Oak St SE-NS/BZ,37.77196,-122.44563,9,5..10
15717,5717,Masonic Ave&Oak St SW-FS/BZ,37.77173,-122.44573,13,10..20
15718,5718,Masonic Ave&Turk St NE-FS/SI,37.77877,-122.447,2,2..5
15719,5719,Masonic Ave&Turk St NW-NS/RC,37.77876,-122.44716,9,5..10
15732,5732,Noe St&27th St NW-NS/PS,37.74668,-122.43148,6,5..10
15733,5733,Noe St&27th St SE-NS/PS,37.74654,-122.43132,5,5..10
15734,5734,Noe St&28th St NW-NS/PS,37.74519,-122.43134,3,2..5
15735,5735,Noe St&28th St SE-NS/PS,37.74493,-122.43117,5,5..10
15736,5736,Noe St&29th St NW-FS/PS,37.74331,-122.43118,5,5..10
15737,5737,Noe St&29th St SE-NS/PS,37.7433,-122.43104,10,10..20
15738,5738,Noe St&30th St NW-NS/PS,37.74201,-122.43101,10,10..20
15741,5741,Noriega St&25th Ave NE-NS/BZ,37.75404,-122.48277,21,20..50
15742,5742,Noriega St&25th Ave SW-NS/BZ,37.75388,-122.48301,33,20..50
15744,5744,Noriega St&27th Ave SW-NS/BZ,37.75378,-122.48517,21,20..50
15745,5745,Noriega St&28th Ave NE-NS/BZ,37.7539,-122.48599,9,5..10
15746,5746,Noriega St&29th Ave SW-NS/BZ,37.75369,-122.48731,31,20..50
15747,5747,Noriega St&31st Ave NE-NS/BZ,37.75375,-122.4892,54,50..100
15748,5748,Noriega St&31st Ave SW-NS/BZ,37.75359,-122.48945,103,100..200
15751,5751,Noriega St&34th Ave NE-NS/BZ,37.75362,-122.49243,11,10..20
15752,5752,Noriega St&34th Ave SW-NS/BZ,37.75346,-122.49265,28,20..50
15753,5753,Noriega St&38th Ave NE-NS/SB,37.75343,-122.49672,2,2..5
15754,5754,Noriega St&39th Ave SW-NS/BZ,37.75322,-122.49801,29,20..50
15755,5755,Noriega St&40th Ave NE-NS/BZ,37.75333,-122.49885,3,2..5
15756,5756,Noriega St&41st Ave SW-NS/BZ,37.75313,-122.50017,65,50..100
15757,5757,Noriega St&42nd Ave NE-NS/BZ,37.75324,-122.501,3,2..5
15758,5758,Noriega St&43rd Ave SW-NS/BZ,37.75303,-122.50231,53,50..100
15759,5759,Noriega St&44th Ave NW-FS/BZ,37.75316,-122.50309,2,2..5
15761,5761,Noriega St&46th Ave NW-FS/BZ,37.75303,-122.50571,5,5..10
15762,5762,Noriega St&46th Ave SW-NS/PS,37.75289,-122.50557,109,100..200
15763,5763,Noriega St&48th Ave NW-FS/PS,37.75293,-122.50785,0,0..2
15764,5764,Noriega St&Sunset Blvd NE-NS/BZ,37.75349,-122.49506,17,10..20
15765,5765,Noriega St&Sunset Blvd SW-NS/BZ,37.7534,-122.49527,55,50..100
15766,5766,Northridge Rd&Dormitory Rd W-NS,37.73025,-122.37448,7,5..10
15767,5767,Northridge Rd&Harbor Rd SE-NS,37.73098,-122.37701,8,5..10
15768,5768,Northridge Rd&Ingalls St S-FS,37.73163,-122.37896,4,2..5
15769,5769,Nevada St&Cortland Ave NE-FS/SB,37.74007,-122.41131,,
15770,5770,Nevada St&Cortland Ave NW-NS/PS,37.73992,-122.41141,,
15779,5779,Ocean Ave&Aptos Ave E-NS/SI,37.72829,-122.46756,2,2..5
15780,5780,Ocean Ave&Aptos Ave W-NS/SI,37.72838,-122.46787,,
15781,5781,Ocean Ave&Balboa Park BART S-MB/BZ,37.72295,-122.44675,55,50..100
15782,5782,Ocean Ave&Cayuga Ave NE-NS/BZ,37.72367,-122.43867,37,20..50
15783,5783,Ocean Ave&Cayuga Ave SE-FS/BZ,37.72357,-122.43853,42,20..50
15786,5786,Ocean Ave&Cerritos Ave W-NS/SI,37.72725,-122.46676,0,0..2
15787,5787,Ocean Ave&Dorado Ter NE-NS,37.72496,-122.46106,1,0..2
15788,5788,Ocean Ave&Fairfield Way NW-FS/SI,37.72601,-122.46407,1,0..2
15790,5790,Ocean Ave&Howth St NW-FS/PS,37.72302,-122.44978,16,10..20
15791,5791,Ocean Ave&Howth St SE-FS/BZ,37.72286,-122.44929,22,20..50
15792,5792,Ocean Ave & Junipero Serra Blvd SE,37.73095,-122.47169,6,5..10
15793,5793,Ocean Ave&Jules Ave SW-NS/SI,37.72496,-122.46139,3,2..5
15794,5794,Ocean Ave&Lee St NE-NS/SI,37.72346,-122.454,116,100..200
15795,5795,Ocean Ave&Lee St SW-NS,37.7234,-122.45442,32,20..50
15796,5796,Ocean Ave&Mission St NW-FS/PS,37.72389,-122.43614,78,50..100
15797,5797,Ocean Ave&Miramar Ave NE-NS/SI,37.72439,-122.45808,2,2..5
15798,5798,Ocean Ave&Miramar Ave SW-NS/SI,37.72426,-122.45831,2,2..5
15800,5800,Ocean Ave&Otsego Ave SW-NS/BZ,37.72326,-122.44124,32,20..50
15801,5801,Ocean Ave&Persia Ave SE-FS/PS,37.72382,-122.43589,99,50..100
15804,5804,Ocean Ave&San Jose Ave NW-FS/BZ,37.723,-122.44495,41,20..50
15805,5805,Ocean Ave&San Jose St SE-FS/BZ,37.7229,-122.4444,78,50..100
15806,5806,Ocean Ave&San Leandro Way E-NS/SI,37.72999,-122.4691,0,0..2
15807,5807,Ocean Ave&San Leandro Way W-NS/SI,37.72995,-122.46948,0,0..2
15808,5808,Ocean Ave&Victoria St SW-NS/SI,37.72603,-122.46434,1,0..2
15809,5809,Ocean Ave&Westgate Dr E-NS/SI,37.7272,-122.46648,0,0..2
15810,5810,O'Farrell St&Grant Ave S-MB/BB,37.78664,-122.40563,26,20..50
15813,5813,O'Farrell St&Larkin St SE-FS/BZ,37.78514,-122.4177,352,200..500
15814,5814,O'Farrell St&Leavenworth St SE-NS,37.78554,-122.41445,186,100..200
15817,5817,O'Farrell St&Powell St SW-NS/BZ,37.78633,-122.40813,47,20..50
15818,5818,O'Farrell St&Van Ness Ave SW-NS/BZ,37.78466,-122.42142,205,200..500
15825,5825,Orizaba Ave&Broad St NW-NS/PS,37.71333,-122.46259,28,20..50
15828,5828,Ortega St&48th Ave SW-NS/BZ,37.75098,-122.5075,99,50..100
15829,5829,100 O'Shaughnessy Blvd NE-MB/SB,37.74448,-122.45068,3,2..5
15830,5830,O'Shaughnessy Bl&Del Vale Ave N-FS,37.74139,-122.44603,0,0..2
15831,5831,O'Shaughnessy Bl&Del Vale Ave S-FS,37.74108,-122.44597,5,5..10
15832,5832,O'Shaughnessy Blvd&Malta Dr NE-FS,37.73661,-122.4433,2,2..5
15833,5833,O'Shaughnessy Blvd&Malta Dr SW-FS,37.73648,-122.44378,0,0..2
15834,5834,O'Shaughnessy Blvd&Portola Dr S-FS,37.745,-122.45131,22,20..50
15835,5835,150 Otis St NW-MB/BB,37.77073,-122.42031,5,5..10
15836,5836,Otis St&12th St W-FS/BZ,37.77281,-122.41917,1,0..2
15837,5837,Pacific Ave&Grant Ave NE-NS/BZ,37.79698,-122.40674,143,100..200
15838,5838,Pacific Ave&Hyde St NE-NS/SB,37.79555,-122.4182,3,2..5
15839,5839,Pacific Ave&Hyde St SW-NS/PS,37.79538,-122.4184,38,20..50
15840,5840,Pacific Ave&Jones St NE-NS/PS,37.79596,-122.41491,5,5..10
15841,5841,Pacific Ave&Jones St SW-NS/PS,37.79579,-122.41511,18,10..20
15842,5842,Pacific Ave&Kearny St NE-NS/PS,37.79717,-122.40522,26,20..50
15843,5843,Pacific Ave&Larkin St NE-NS/PS,37.79533,-122.41986,2,2..5
15844,5844,Pacific Ave&Larkin St SW-NS/PS,37.79515,-122.42004,29,20..50
